SNR,BER,Noise Power,Latency,Bandwidth,Error Burst Length,Data Type,Network Type,Optimal ECC
17.044268648818168,0.008928378500006311,0.398,148,46.835234458509916,3,Streaming,Wi-Fi,LDPC
22.11369968089264,0.009615707253316183,0.301,198,26.17464655237653,2,Streaming,Wi-Fi,Convolutional
24.85605843638198,0.0039970315832630315,0.225,350,46.88760894176642,6,Streaming,Satellite,Reed-Solomon
7.619214943055057,0.0023945494981433037,0.389,404,72.9364461546737,3,Packet,Wi-Fi,LDPC
19.490471374795973,0.008423871709071253,0.373,148,82.07564767901475,9,Streaming,Storage,Reed-Solomon
22.806243109124374,0.003032864349956955,0.176,88,15.84532550043939,1,Packet,5G,Polar
7.821643177996549,0.006535846793264687,0.248,100,47.93499445613887,7,Packet,Satellite,Reed-Solomon
26.54288142583038,0.00039445530299526944,0.424,192,4.442346495793148,4,Streaming,Satellite,Hamming
15.779614825083257,0.009380495571767128,0.177,435,98.13904690148686,2,Streaming,Wi-Fi,Turbo
45.36570802674336,1.0,0.384,1740,288.90971337430716,9,Packet,5G,Reed-Solomon
25.2944179029715,0.0006332693045479817,0.264,242,92.60638227754463,6,Streaming,IoT,Hamming
15.772625558566594,0.00866126487011377,0.283,354,17.539351637768828,5,Streaming,Wi-Fi,Turbo
26.705356507520552,0.004331809145221654,0.488,163,73.6999092688734,3,Streaming,IoT,LDPC
14.84329275150786,0.009233278540204129,0.196,71,58.61656521407877,6,Packet,Satellite,Reed-Solomon
10.708682675086646,0.005273313076308889,0.284,224,57.871383387917895,7,Streaming,IoT,Reed-Solomon
9.608484900779267,0.0024104720082500732,0.242,209,81.9736279191287,3,Packet,Wi-Fi,BCH
16.78753766481851,0.009186601262336353,0.023,336,92.40529838573563,1,Packet,Wi-Fi,BCH
11.960719451368329,0.004420266576207441,0.24,234,57.08515364587552,7,Packet,5G,Reed-Solomon
2.822369600592378,0.004360032538490759,0.499,225,98.36144296921803,3,Streaming,IoT,LDPC
11.887218581133896,0.00489951148979405,0.379,379,92.83221948234765,4,Packet,Storage,LDPC
20.1586894086459,0.009082767755296204,0.015,156,30.689088327928392,3,Packet,IoT,BCH
19.98783845519792,0.006637406648159912,0.281,262,1.2510067956501978,1,Streaming,5G,Convolutional
6.83146350560995,0.004614474781573614,0.327,26,2.6754151891052214,2,Streaming,IoT,Convolutional
9.546515942866584,0.007376811197265684,0.366,294,57.06136626338751,2,Streaming,Satellite,Reed-Solomon
2.195445871639757,0.001995266841288102,0.216,452,89.68488633884294,7,Packet,Satellite,Reed-Solomon
6.815194668748581,0.0031554794889896015,0.428,385,58.30527755518431,4,Streaming,Storage,LDPC
25.14602662587564,0.009010691320294759,0.499,423,98.48519038718031,4,Streaming,Storage,LDPC
22.092972691000636,0.0007193181033677891,0.17,268,22.283752457928934,2,Streaming,5G,Hamming
20.004813230631363,0.0048572533543527596,0.064,430,8.138719999996127,10,Packet,Storage,Reed-Solomon
4.538624817606004,0.007943708768516763,0.11,475,49.58969205223666,7,Streaming,IoT,Reed-Solomon
18.48454443102747,0.0039251907609353116,0.496,465,83.50394131281833,5,Streaming,Satellite,LDPC
21.20718776470407,0.0034318646513719886,0.143,268,77.11725064619101,1,Streaming,Satellite,Convolutional
27.128580677994652,0.006096459459931557,0.351,86,10.219313690361002,2,Streaming,Satellite,LDPC
10.356785447452326,0.005510867046920876,0.192,442,43.60041743995613,3,Streaming,Wi-Fi,LDPC
8.152272132976655,0.005245367496656488,0.44,230,28.530984401692244,8,Packet,5G,Reed-Solomon
17.262970436572505,0.009701648211543505,0.436,205,68.24503478722103,2,Streaming,Wi-Fi,LDPC
4.566119417807486,0.0011154007752648483,0.322,198,65.28155389775752,5,Packet,Wi-Fi,BCH
9.125287398410773,0.003162203647074427,0.059,380,20.52218797308363,1,Streaming,Wi-Fi,Turbo
1.4776401858305714,0.002028854552064223,0.129,381,57.388739525501386,1,Streaming,Satellite,BCH
15.530636871883528,0.004578145176116398,0.441,388,71.5360752956268,4,Packet,5G,LDPC
8.604577955378756,0.008794040702261665,0.492,135,45.215034268511616,8,Streaming,Wi-Fi,Reed-Solomon
17.834201120849762,0.0028438355419480002,0.314,272,66.996671264074,3,Streaming,Wi-Fi,Convolutional
-0.1904844452772151,0.003347105674736923,0.014,195,7.029255055251898,8,Packet,5G,Reed-Solomon
11.00611495345002,0.008837997732916394,0.459,228,86.0378214972554,4,Streaming,Wi-Fi,LDPC
4.410911945556124,0.005250352672883622,0.312,249,31.01827749372324,6,Streaming,5G,Reed-Solomon
16.315567738841704,0.002207656216288203,0.088,471,72.5270991487046,4,Packet,Wi-Fi,Turbo
25.88690507111986,0.00574430345042959,0.475,212,40.92935826326477,1,Packet,Wi-Fi,LDPC
9.411373891305317,0.0004811237344491415,0.24,419,80.34295361414705,1,Packet,IoT,Turbo
3.9636327572273578,0.0041625512096160645,0.424,91,28.134622784840886,7,Streaming,Wi-Fi,Convolutional
13.09188295395868,0.001693228938317463,0.256,314,34.74093246431947,2,Streaming,Storage,Convolutional
20.895077989034043,0.0033709241522584727,0.216,80,41.14296649435253,5,Streaming,Wi-Fi,Convolutional
20.028615486869903,0.00094043742876436,0.194,245,34.703804539776904,4,Packet,IoT,Convolutional
23.136063207160838,0.008210421645259012,0.239,96,38.266990660983865,2,Packet,Wi-Fi,BCH
20.65369765361103,0.006863645828891357,0.03,250,59.862012135613476,2,Streaming,IoT,Convolutional
29.737383368968047,0.00815862844059378,0.356,140,58.09162299848909,6,Packet,Storage,Reed-Solomon
11.291939561667867,0.00889980128689148,0.301,209,76.77973977873603,6,Streaming,IoT,Reed-Solomon
5.1583810615331895,0.00015690255729134658,0.436,446,78.01861861585914,1,Streaming,5G,LDPC
11.0588535103038,0.0006319171012519588,0.07,445,1.8848142664700478,4,Streaming,5G,Turbo
19.939264644844055,0.0026928421270622713,0.07,255,71.57244214490716,5,Packet,Storage,BCH
10.04552221779523,0.008836682720693599,0.013,23,83.98888761864438,6,Packet,IoT,Reed-Solomon
13.356268705788755,0.0013488289214270246,0.236,215,68.97496847852126,1,Packet,Wi-Fi,BCH
10.234899337536364,0.008110502447537504,0.329,248,93.43227137076536,4,Streaming,Storage,Polar
6.135428171836112,0.0031417961335698952,0.208,50,18.642491881001543,1,Packet,Storage,Polar
2.5559865324445363,0.003774725276200532,0.349,378,28.55084048740682,10,Streaming,Storage,Reed-Solomon
11.2132187708605,0.004724068334091442,0.336,153,76.83415782624792,5,Packet,5G,Polar
13.598593761442089,0.0024200051180558652,0.453,165,34.44774608776782,3,Packet,Satellite,LDPC
24.65734888845869,0.0014453861629206643,0.114,253,50.029102981733125,5,Packet,5G,Polar
3.2461777384798145,0.004431247786803269,0.458,287,58.52517144240571,8,Packet,IoT,Reed-Solomon
0.08759319569751267,0.007501772020533972,0.414,192,23.105535883851196,6,Packet,Wi-Fi,LDPC
18.132266107896246,0.007908298128032796,0.087,156,40.90139652342725,1,Packet,Satellite,BCH
26.50661170128371,0.007769530162434024,0.245,404,15.824154769268269,2,Streaming,Storage,Turbo
21.146491972522615,0.008303352462316563,0.415,128,88.89379652026064,4,Packet,Satellite,LDPC
4.786002917267367,0.005147126772620429,0.275,239,72.0727434310187,3,Packet,5G,Polar
0.8140800112230903,0.0020059407201504908,0.091,60,9.609071950945392,1,Packet,IoT,LDPC
5.959394481854424,3.643648109667793e-05,0.016,81,39.01327714341974,3,Streaming,IoT,Convolutional
13.464014685378395,0.0026145035819520805,0.231,503,87.6487555604874,1,Streaming,Wi-Fi,Turbo
7.950240352389543,0.007053089897542192,0.205,505,94.67394889751553,1,Streaming,Storage,Turbo
14.90095182769868,0.00041079761894000414,0.376,294,74.9924226583823,1,Streaming,IoT,LDPC
3.762929708527232,0.006680151665162879,0.435,43,91.84962800768533,6,Packet,IoT,Reed-Solomon
6.353573296097183,0.007067381099748357,0.315,250,62.92609707434023,1,Streaming,5G,Convolutional
18.13964268399354,0.007023882097205265,0.081,226,18.52163996113889,2,Packet,Wi-Fi,BCH
3.1119746370478065,0.009829689433764811,0.011,104,91.35689735801961,1,Streaming,5G,LDPC
28.206618577692222,0.002518164426397041,0.457,230,60.88671421934441,1,Packet,Wi-Fi,LDPC
6.656542434217348,0.008188030440578987,0.377,511,64.50223732929626,7,Streaming,IoT,Reed-Solomon
11.369373866042588,0.0018108686789749346,0.433,279,90.8926741970773,1,Streaming,Wi-Fi,LDPC
19.128090340162196,0.007521274610024879,0.09,75,66.27919200478368,6,Streaming,5G,Reed-Solomon
10.235438488004586,0.005907886374768924,0.355,453,82.27927886050489,2,Packet,IoT,LDPC
9.333524168037103,0.009424914853533422,0.31,290,21.529611325476214,3,Packet,Storage,BCH
10.746890839194428,0.0010257511292670926,0.148,203,34.706075779179834,1,Streaming,IoT,LDPC
24.89249174074901,0.007127799802718904,0.112,416,49.176519545467826,7,Packet,Satellite,Reed-Solomon
16.72539732910289,0.005464420419866819,0.03,319,65.6969784859658,6,Streaming,5G,Reed-Solomon
26.243879698841003,0.0024396965013614305,0.031,32,2.696959443292605,2,Packet,5G,Polar
14.817542202126365,0.0029098023204966843,0.227,449,70.585408797422,1,Packet,Satellite,Turbo
21.375929327421062,0.752951690485092,0.218,1802,216.88981430170995,7,Streaming,Satellite,Reed-Solomon
1.5441223360875553,0.004956707463055681,0.32,461,53.95102948867257,4,Streaming,Wi-Fi,LDPC
6.191048317123126,0.005684925487147674,0.453,299,95.92446516164013,4,Packet,5G,LDPC
22.74632469069083,0.006343239581303318,0.148,117,38.182595450737,3,Packet,Satellite,BCH
7.497907851190928,0.008695195594964268,0.311,423,79.79917461368574,1,Packet,Storage,Turbo
3.703787949298132,0.004444200888033317,0.123,362,74.4057928762199,3,Packet,Wi-Fi,LDPC
9.688118194984577,0.00017029137916324858,0.285,36,58.312090031311456,4,Streaming,Storage,Convolutional
14.761243452097185,0.006936990728044714,0.039,489,53.2511698608905,9,Packet,Wi-Fi,Reed-Solomon
27.43081313162858,0.005184276061594097,0.399,356,31.860737655372464,1,Packet,Wi-Fi,BCH
3.921838227867827,0.0020723892981343098,0.198,270,50.27355983486486,1,Streaming,Satellite,LDPC
18.41334586728513,0.0027552090507166034,0.304,398,31.629455769644412,5,Streaming,Storage,Turbo
0.39354900368518475,0.009201379110862721,0.275,194,43.856840271458275,7,Packet,5G,Reed-Solomon
3.1575980360466156,0.00227133967562797,0.289,440,45.29848987218948,4,Streaming,IoT,LDPC
8.197806860250155,0.008668797884194576,0.178,34,89.71038131049316,2,Packet,Storage,BCH
4.682386245264144,0.00035840041911797544,0.361,333,55.51165316831717,7,Packet,IoT,Reed-Solomon
22.55120622275663,0.006308136311654446,0.468,197,20.966019492363294,9,Packet,5G,Reed-Solomon
18.2764738109484,0.005128080258372762,0.336,288,30.037010857364447,4,Packet,5G,Polar
18.018769999962714,0.0012998372800686292,0.303,237,95.05511772732478,2,Packet,5G,Polar
9.881773571311088,0.0017184010501232814,0.316,445,74.10733514953462,1,Packet,5G,Turbo
27.896473057489025,0.001254366827908001,0.443,188,44.60407174372064,6,Packet,IoT,Reed-Solomon
24.551059728440887,0.004601022457199202,0.096,20,26.491404537626426,10,Packet,Storage,Reed-Solomon
0.907497595119901,0.0009733265028267591,0.212,277,76.86820405321672,1,Streaming,Satellite,Reed-Solomon
25.94104017489585,0.002023896498015487,0.192,329,60.451082245974106,4,Streaming,Storage,Convolutional
12.648107938814594,0.0008136155055552204,0.081,354,34.34199671382058,7,Streaming,Wi-Fi,Convolutional
25.955730927782223,0.0065295318091471224,0.318,59,18.909824076371216,1,Packet,Satellite,BCH
13.672187690334649,0.0002330011639111129,0.488,37,85.45471340095678,3,Packet,Wi-Fi,LDPC
14.151556294893336,0.006657680275835423,0.451,284,71.90016080774974,1,Streaming,5G,LDPC
12.34369368004254,0.002527324266403467,0.118,70,10.361665197729941,6,Packet,5G,Reed-Solomon
5.498188413379411,0.0001410657463441849,0.075,425,40.016969633782054,1,Packet,5G,Convolutional
25.8313997172765,0.001392965099914856,0.14,384,81.40434146777966,5,Streaming,5G,Turbo
21.182530294008444,0.0034044372953656457,0.014,204,5.806924731148014,8,Packet,Storage,Reed-Solomon
22.167329254800514,0.0006664848293319398,0.301,105,24.94486059656325,1,Packet,IoT,Hamming
9.812372041351923,0.008095499837937125,0.049,326,53.42287603286989,6,Streaming,5G,Reed-Solomon
26.522072681140468,0.00627879388050199,0.075,369,72.38564930447842,2,Packet,Wi-Fi,Turbo
3.789164484520613,0.0015671910533961006,0.473,166,11.807174969488852,4,Packet,Storage,LDPC
24.986213017932386,0.00878238483360806,0.173,86,84.97089407002471,1,Streaming,Wi-Fi,Convolutional
21.5438744323392,0.007167327897886875,0.221,46,23.09330784409693,1,Streaming,Storage,Convolutional
27.329092262605617,6.001758717961892e-05,0.061,299,76.0175779120792,3,Packet,5G,Hamming
23.816111410563217,0.004549275308150895,0.085,245,74.48580668014608,4,Streaming,5G,Convolutional
10.874463538414098,0.0029655255261479226,0.217,71,94.21209206446886,7,Streaming,Satellite,Reed-Solomon
14.141825012129084,0.0036045653648389027,0.429,68,27.553265210731197,2,Packet,Satellite,LDPC
0.705041112557079,0.005674564361026008,0.216,448,53.07300044768619,1,Streaming,5G,LDPC
23.72991754854439,0.00703144265295789,0.317,273,30.18263404457129,1,Packet,5G,Polar
0.27600516926740215,0.0025559995511676373,0.379,214,85.48239919449195,5,Packet,Wi-Fi,LDPC
17.940421598011888,0.002184638482090675,0.187,300,57.33574776574794,1,Packet,IoT,BCH
16.912053561284132,0.005066365194542768,0.074,34,44.192924918859454,1,Packet,Satellite,BCH
-1.0567275692522897,0.0034859357585752455,0.393,353,50.12672440326532,4,Streaming,Wi-Fi,LDPC
6.153783496075588,0.0066308077024121665,0.425,378,68.81948355338699,5,Streaming,Storage,LDPC
22.847415611982825,0.8640530333506129,1.443,301,454.50842667319483,1,Streaming,Satellite,LDPC
-0.4434447437253838,0.009953530733786242,0.479,34,25.006216255101755,7,Streaming,IoT,Reed-Solomon
15.677793123058237,0.009146377897664435,0.292,147,35.614910013667924,8,Packet,5G,Reed-Solomon
4.063153614682242,0.006685660284056117,0.107,20,29.348807697895666,1,Packet,Wi-Fi,BCH
9.652606865087456,0.004603181216292384,0.189,384,46.727248136546514,7,Streaming,Satellite,Reed-Solomon
4.419797737738627,0.0020831435314806294,0.348,223,82.47149092487992,1,Streaming,Wi-Fi,Convolutional
0.6470219123010297,0.0013695070100865057,0.463,205,91.51536054115216,4,Packet,IoT,LDPC
27.795734918797038,0.0102611671662391,0.01,257,65.8761042686937,4,Streaming,Satellite,Convolutional
8.55544855516458,0.007232915480788499,0.442,124,55.82964640433294,1,Packet,Wi-Fi,LDPC
12.858138031295288,1.391627978680011e-05,0.416,359,36.77094298780335,4,Streaming,5G,LDPC
8.552583007169263,0.006189856691736098,0.48,497,34.847798642439656,2,Streaming,IoT,LDPC
-0.048852387667140396,0.007128092235028874,0.162,169,66.75810385847957,10,Streaming,Wi-Fi,Reed-Solomon
28.043837719258836,0.004900431161664531,0.069,237,101.78463865866759,1,Streaming,5G,Convolutional
27.500795660039188,0.004606497551650442,0.363,345,3.128122704256764,7,Packet,Wi-Fi,Reed-Solomon
28.409002991632697,0.007739535771506415,0.031,132,39.17046003860907,3,Packet,Wi-Fi,BCH
4.734004096097606,0.006586122339575532,0.449,203,19.259773045042593,2,Streaming,Storage,LDPC
16.468124326513163,0.009383388497614383,0.419,286,38.19539478328988,1,Streaming,5G,LDPC
1.6950307386338601,0.00791690253815343,0.488,362,57.07804978539253,5,Streaming,Satellite,LDPC
3.3237360271340357,0.0065812533962571725,0.299,502,75.66802734425933,1,Packet,Satellite,LDPC
16.841470753626595,8.168928923660934e-05,0.413,170,30.017176871941366,4,Packet,5G,Hamming
7.9244230453825795,0.0024431632819838416,0.486,150,80.46851246526045,3,Packet,Storage,LDPC
12.00314741775106,0.005515776313012215,0.415,177,60.325495164773656,7,Streaming,Wi-Fi,Reed-Solomon
0.47559672306220335,0.007539147945800968,0.474,111,54.36890424558009,9,Packet,5G,Reed-Solomon
4.005712546483016,0.004077301982068891,0.311,264,29.072166961608474,3,Streaming,IoT,Convolutional
6.989703499342659,0.002949859313834256,0.473,443,5.196101855735863,6,Streaming,Satellite,Reed-Solomon
2.0027782509233054,0.001621635747175226,0.234,46,23.04281305464174,3,Streaming,Wi-Fi,LDPC
23.00100963892871,0.0018562560964042695,0.435,377,65.25701593554864,3,Packet,Wi-Fi,LDPC
7.20335094723064,0.0011750365681602972,0.195,144,27.916094499878206,5,Packet,5G,Polar
1.8463270020266727,0.0012538205950308108,0.144,471,33.40766128889375,3,Streaming,IoT,LDPC
4.39776383584376,4.6024912444910656e-05,0.424,222,54.137982851340674,1,Streaming,Wi-Fi,LDPC
24.30162101436086,0.00592878571474692,0.177,100,90.20146551228416,1,Packet,5G,Polar
10.338387585581255,0.009118974665745289,0.224,503,38.44439274719876,4,Packet,IoT,Turbo
16.0185618672156,0.0007506785663424788,0.297,127,92.95779896076318,6,Packet,IoT,Hamming
3.7168119752334214,0.9636489385791556,1.372,1622,388.07034075459353,2,Packet,IoT,LDPC
16.126705434099197,0.0006611957683353996,0.381,265,89.67854062937329,7,Packet,5G,Hamming
18.195050835575437,0.001284697177035815,0.025,225,90.9496101822029,1,Streaming,Satellite,Convolutional
2.991948436655071,0.00521246824224136,0.153,216,43.67124342190036,1,Packet,Wi-Fi,LDPC
16.563568515246885,0.006572116053144199,0.072,375,4.013039281336023,1,Streaming,Storage,Turbo
5.749282214780525,0.008051965948281753,0.271,189,40.41750844969092,1,Packet,Storage,BCH
1.301265627547159,0.0052833941236843955,0.102,96,46.75932689809079,3,Streaming,IoT,LDPC
10.778040500027206,0.005006081074791288,0.297,108,27.86696736958225,2,Packet,Storage,BCH
16.083991009249544,0.005173933009173866,0.41,81,25.87489673999833,7,Packet,Wi-Fi,Reed-Solomon
2.4858936031876016,0.00834520834307271,0.06,102,73.30751019875001,7,Packet,Storage,Reed-Solomon
12.966488470207178,0.00035196523533697076,0.361,160,57.2091349176589,2,Streaming,5G,LDPC
8.548193839393361,0.0066337568535773,0.315,353,13.171462952112776,1,Packet,IoT,Turbo
17.895564730087983,0.004901694470629869,0.402,419,64.65662724612909,1,Streaming,Storage,LDPC
5.984229786490789,0.006222694593991779,0.379,172,97.90924635848279,4,Streaming,IoT,LDPC
8.548484463333105,0.0011556643102304007,0.066,165,60.26018353309319,3,Packet,IoT,BCH
9.27528312624171,0.0036359614160856968,0.496,39,46.74292327170698,8,Packet,Satellite,Turbo
16.608525076564344,0.006996635545707292,0.285,29,39.81976751049045,1,Packet,Wi-Fi,BCH
12.431867604073714,0.0033428071534243728,0.048,158,25.450374498704356,5,Packet,Satellite,BCH
10.363811727819515,0.007263040580458954,0.353,184,34.16366519224479,2,Packet,Storage,LDPC
9.09832611899314,0.008815081531602539,0.119,414,74.52756572297221,3,Packet,Wi-Fi,Turbo
11.923877938818524,0.0058375470927732225,0.166,126,17.266883027356787,4,Packet,Storage,BCH
6.774095516194585,0.004957306051049249,0.096,45,97.518337083453,6,Streaming,5G,BCH
10.698610172146186,0.0022187372847987225,0.391,485,27.813381898667707,4,Streaming,IoT,LDPC
29.696955132512468,0.0019163129651593818,0.434,205,42.609971742148865,4,Packet,Satellite,LDPC
9.628591753818906,0.009737352446458743,0.218,371,70.87963692233538,1,Packet,Satellite,Turbo
4.425784652237619,0.0048159271200287285,0.336,372,80.99554991853458,1,Packet,IoT,Turbo
0.6672273881320876,0.005753228185362341,0.498,201,77.12322729203221,4,Streaming,Wi-Fi,LDPC
19.221135269004805,0.007333492020685481,0.317,145,22.051746059220214,8,Packet,Satellite,Reed-Solomon
